SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:f3:fe:c0,MacSecure,-44
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:f3:fe:c1,eduroam,-44
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,14:cc:20:96:bc:c2,coptertron,-54
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:3c:91,eduroam,-57
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:3c:90,MacSecure,-57
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,c8:d7:19:53:81:c5,Linksys17022,-63
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,4a:d9:e7:d3:6a:2a,ITB-A113B-VIA,-72
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,42:49:0f:99:6a:0f,DIRECT-0f-HP M252 LaserJet,-75
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,74:a2:e6:81:2e:21,eduroam,-80
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,74:a2:e6:81:2e:20,MacSecure,-80
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,46:1c:a8:25:e6:e0,DIRECT-e0-HP M477 LaserJet,-81
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:41:41,eduroam,-83
SCAN#1,1530806114662,43.25882289268117,-79.92125215058479,ITB1,00:11:92:50:1b:00,,-84
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:f3:fe:c0,MacSecure,-55
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:f3:fe:c1,eduroam,-55
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,14:cc:20:96:bc:c2,coptertron,-63
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:3c:91,eduroam,-67
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:3c:90,MacSecure,-67
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,c8:d7:19:53:81:c5,Linksys17022,-66
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,4a:d9:e7:d3:6a:2a,ITB-A113B-VIA,-78
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,42:49:0f:99:6a:0f,DIRECT-0f-HP M252 LaserJet,-90
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,74:a2:e6:81:2e:21,eduroam,-75
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,74:a2:e6:81:2e:20,MacSecure,-75
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,46:1c:a8:25:e6:e0,DIRECT-e0-HP M477 LaserJet,-81
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:41:41,eduroam,-83
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,00:11:92:50:1b:00,,-84
SCAN#2,1530806115481,43.25882289268117,-79.92125215058479,ITB1,ca:d7:19:53:81:c7,,-72
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:f3:fe:c0,MacSecure,-57
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:f3:fe:c1,eduroam,-57
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,14:cc:20:96:bc:c2,coptertron,-69
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:3c:91,eduroam,-64
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,f0:7f:06:fc:3c:90,MacSecure,-63
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,c8:d7:19:53:81:c5,Linksys17022,-69
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,4a:d9:e7:d3:6a:2a,ITB-A113B-VIA,-84
SCAN#3,1530806116287,43.25882289268117,-79.92125215058479,ITB1,42:49:0f:99:6a:0f,DIRECT-0f-HP M252 LaserJet,-90
